NAME,786-0,BT-549,CCRF-CEM,COLO 205,EKVX,HCC-2998,HCT-15,HOP-62,HOP-92,HS 578T,HT29,K-562,KM12,M14,MDA-MB-231/ATCC,MDA-MB-435,NCI-H23,NCI-H322M,NCI-H522,OVCAR-3,OVCAR-5,OVCAR-8,PC-3,RXF-393,SF-268,SF-295,SK-MEL-2,SN12C,SNB-19,SNB-75,SW-620,T-47D,U251,A498,A549/ATCC,ACHN,CAKI-1,HCT-116,LOX IMVI,MALME-3M,MCF7,MOLT-4,NCI-H460,OVCAR-4,SF-539,SK-MEL-5,SR,UACC-257,UACC-62,UO-31
NENF,19.16000001,20.850000010000002,4.88000001,7.23000001,21.74000001,9.37000001,4.18000001,48.08000001,19.170000010000003,32.72000001,12.18000001,15.28000001,7.0600000099999995,9.85000001,8.650000010000001,10.890000010000001,11.050000010000002,10.85000001,8.240000010000001,2.7800000099999997,17.49000001,12.43000001,7.76000001,22.15000001,21.08000001,15.710000010000002,14.92000001,14.160000010000001,8.93000001,26.010000010000002,8.60000001,10.070000010000001,17.63000001,25.64000001,22.83000001,25.420000010000003,20.39000001,14.86000001,6.13000001,13.130000010000002,15.01000001,4.08000001,19.530000010000002,5.34000001,13.28000001,16.45000001,12.18000001,11.54000001,9.320000010000001,30.46000001
PRTG,135.43000001000001,126.16000000999999,276.27000001,88.04000001,132.85000001,137.22000001,211.46000001000002,205.99000001000002,128.71000001000002,124.78000001,151.58000001000002,218.29000001,160.62000001,197.19000001,92.55000000999999,200.30000001000002,161.87000001,144.59000001,149.72000001,87.09000001,120.06000001,60.37000001,210.27000001000002,113.35000000999999,138.55000001000002,217.91000001,198.43000001000001,188.83000001000002,143.59000001,133.23000001,336.11000001,214.06000001,170.91000001,116.41000000999999,96.60000000999999,120.11000001,142.29000001,161.55000001000002,157.35000001,208.56000001,317.67000001,282.85000001000003,131.04000001,88.54000001,148.83000001000002,148.74000001000002,239.18000001000001,197.72000001,149.95000001,190.57000001
ENOX1,112.64000001,161.20000001,325.16000001000003,144.86000001000002,138.81000001,216.26000001,207.96000001000002,189.95000001,161.08000001000002,158.52000001000002,231.58000001000002,177.72000001,282.17000001,198.09000001,223.31000001,320.89000001,216.39000001,218.15000001,256.82000001,159.03000001,440.05000001,103.03000001,277.87000001,145.71000001000002,183.08000001000002,219.79000001,316.14000001,148.51000001,137.73000001,141.83000001000002,264.31000001,140.29000001,124.30000000999999,206.89000001,342.35000001000003,167.03000001,126.34000001,177.37000001,267.94000001,301.13000001,299.84000001,303.58000001,268.64000001,151.32000001,107.09000001,236.35000001,151.75000001,209.34000001,192.12000001,123.09000001
EG329217,93.46000000999999,77.49000000999999,64.15000001,88.08000000999999,82.54000001,105.00000001,80.13000000999999,93.97000000999999,84.20000001,82.55000000999999,91.20000001,84.65000001,146.32000001,243.62000001,133.08000001000002,170.54000001,73.68000001,117.88000000999999,65.51000001,150.71000001000002,120.53000001,79.60000000999999,97.75000001,93.07000000999999,98.76000001,84.38000000999999,117.83000000999999,66.02000000999999,266.66000001000003,99.68000001,122.63000000999999,62.98000001,130.10000001,88.58000000999999,71.85000000999999,70.38000000999999,99.17000001,94.20000001,76.20000001,179.77000001000002,114.38000000999999,65.99000000999999,119.35000000999999,103.67000001,67.96000000999999,235.45000001,73.16000000999999,187.17000001,210.26000001,89.36000001
PBX2,144.36000001000002,103.20000001,64.06000001,41.51000001,139.98000001,74.00000001,76.42000001,109.79000001,118.09000001,66.23000001,39.03000001,61.65000001,33.450000010000004,57.950000010000004,37.020000010000004,77.94000000999999,390.00000001,109.03000001,66.45000001,51.08000001,121.31000001,89.30000000999999,63.31000001,200.38000001,82.32000000999999,55.81000001,70.79000001,301.48000001,83.55000000999999,176.28000001,76.26000001,83.41000000999999,65.80000000999999,90.34000001,215.10000001,254.95000001,153.87000001,36.22000001,30.72000001,53.61000001,91.62000001,59.83000001,210.60000001,136.01000001,121.39000001,74.66000000999999,46.31000001,128.81000001,99.79000001,65.51000001
SLC24A3,9.37000001,11.910000010000001,2813.58000001,14.820000010000001,17.50000001,15.67000001,20.57000001,14.87000001,13.710000010000002,15.710000010000002,8.93000001,18.940000010000002,16.86000001,10.320000010000001,12.050000010000002,19.71000001,22.18000001,14.330000010000001,14.43000001,10.35000001,16.79000001,16.49000001,15.04000001,14.630000010000002,13.20000001,20.30000001,13.640000010000001,9.36000001,20.39000001,8.550000010000002,12.45000001,16.98000001,16.48000001,13.28000001,17.120000010000002,13.730000010000001,5.75000001,15.03000001,7.22000001,12.630000010000002,13.710000010000002,2725.27000001,13.570000010000001,11.92000001,16.40000001,29.670000010000003,19.15000001,16.57000001,13.37000001,17.30000001
HERC1,17.13000001,19.72000001,39.840000010000004,26.90000001,16.41000001,55.82000001,60.14000001,23.98000001,20.940000010000002,20.780000010000002,36.96000001,37.30000001,20.80000001,28.43000001,25.38000001,36.55000001,29.64000001,13.19000001,41.22000001,42.88000001,19.08000001,28.010000010000002,18.780000010000002,23.95000001,15.01000001,15.20000001,20.20000001,30.02000001,18.50000001,17.920000010000003,71.84000001,43.68000001,14.59000001,26.95000001,20.66000001,27.100000010000002,15.78000001,33.92000001,31.90000001,27.38000001,48.10000001,27.14000001,23.75000001,21.38000001,47.19000001,33.28000001,63.700000010000004,42.56000001,17.64000001,12.400000010000001
LOC547150,134.79000001,174.08000001000002,123.58000000999999,118.65000001,209.69000001,46.19000001,72.33000000999999,89.10000000999999,137.42000001,112.29000001,219.98000001,128.42000001,32.10000001,157.09000001,105.90000001,85.05000000999999,169.46000001000002,192.83000001000002,301.47000001000004,332.61000001,172.43000001000001,264.28000001,122.46000000999999,123.67000001,70.62000001,122.81000001,99.38000000999999,226.21000001000002,146.80000001000002,151.37000001,69.97000000999999,86.65000001,167.01000001,70.88000000999999,227.69000001,213.02000001000002,147.89000001,102.06000001,127.47000000999999,159.22000001,70.37000001,135.45000001,146.43000001000001,243.64000001,119.78000001,153.00000001,229.29000001,208.54000001,132.66000001,107.98000001
SGCE,334.73000001,335.08000001,223.84000001,232.14000001,215.23000001,180.30000001000002,201.67000001,169.70000001,404.07000001,246.90000001,241.61000001000002,212.22000001,220.58000001000002,258.27000001,287.13000001,451.38000001,182.23000001,167.19000001,417.04000001,154.25000001,221.69000001,299.75000001,268.52000001,352.31000001,306.97000001000004,310.41000001000003,325.22000001000004,343.97000001000004,440.94000001,307.66000001000003,299.63000001,187.95000001,567.3200000100001,300.23000001,192.24000001000002,251.35000001,356.95000001,233.10000001,223.69000001,275.80000001,219.31000001,267.67000001,255.28000001,278.62000001,354.59000001,534.42000001,259.99000001,369.42000001,361.30000001,293.49000001
PCMTD1,2.8000000099999998,6.16000001,9.960000010000002,2.87000001,3.79000001,2.61000001,7.46000001,2.87000001,2.34000001,7.29000001,2.40000001,6.82000001,4.09000001,2.81000001,6.46000001,3.17000001,5.5600000099999995,3.69000001,5.67000001,2.95000001,4.12000001,6.54000001,11.830000010000001,8.37000001,9.740000010000001,2.79000001,2.73000001,4.82000001,4.80000001,3.38000001,1.78000001,9.12000001,4.65000001,5.85000001,3.48000001,2.33000001,2.86000001,2.89000001,3.24000001,11.480000010000001,10.730000010000001,2.93000001,5.95000001,3.64000001,2.27000001,3.88000001,14.85000001,3.02000001,11.04000001,2.90000001
BIN1,35.65000001,24.55000001,24.89000001,16.00000001,7.50000001,30.06000001,32.89000001,20.74000001,12.560000010000001,16.74000001,18.04000001,28.54000001,28.030000010000002,46.33000001,26.100000010000002,50.61000001,18.68000001,43.56000001,22.27000001,23.30000001,55.04000001,13.45000001,17.22000001,38.28000001,24.40000001,15.710000010000002,55.950000010000004,20.61000001,28.690000010000002,23.04000001,21.80000001,35.450000010000004,21.190000010000002,26.55000001,16.21000001,16.50000001,18.120000010000002,20.97000001,25.690000010000002,66.00000001,37.78000001,33.16000001,20.780000010000002,19.57000001,14.95000001,31.83000001,40.93000001,64.95000001,24.86000001,16.02000001
A930038C07RIK,184.63000001,297.14000001,197.38000001,192.29000001,153.31000001,286.84000001,167.18000001000001,91.73000001,172.10000001,243.23000001,290.99000001,194.13000001,234.00000001,212.55000001000002,187.27000001000002,182.49000001000002,185.46000001000002,196.88000001,146.80000001000002,240.44000001,139.63000001,189.20000001,161.00000001,186.93000001000001,173.09000001,325.67000001,171.96000001000002,207.19000001,314.99000001,461.52000001,125.04000001,284.58000001,260.01000001,331.79000001,197.73000001,241.74000001000002,123.72000000999999,158.78000001,185.39000001,262.79000001,173.97000001,210.01000001,120.87000001,175.09000001,482.14000001,313.65000001,130.69000001,274.59000001,329.65000001,121.03000001
TGFBR2,22.75000001,13.67000001,16.63000001,4.7700000099999995,7.49000001,15.42000001,17.47000001,14.00000001,4.60000001,16.88000001,19.58000001,15.560000010000001,10.070000010000001,11.320000010000001,18.02000001,10.720000010000001,6.42000001,14.85000001,8.070000010000001,30.66000001,15.220000010000001,12.310000010000001,14.20000001,6.57000001,22.88000001,13.17000001,9.410000010000001,4.17000001,23.66000001,17.71000001,17.07000001,25.95000001,17.61000001,9.79000001,7.14000001,13.820000010000001,17.02000001,10.140000010000001,9.94000001,20.40000001,28.010000010000002,12.580000010000001,10.62000001,24.11000001,9.630000010000002,28.04000001,14.960000010000002,22.690000010000002,9.330000010000001,13.93000001
KRT7,8.77000001,16.71000001,21.79000001,13.740000010000001,29.260000010000002,10.150000010000001,6.11000001,4.0600000099999995,5.0200000099999995,6.16000001,4.47000001,128.21000001000002,4.54000001,21.23000001,25.600000010000002,30.23000001,17.86000001,20.030000010000002,26.65000001,6.47000001,11.880000010000002,8.130000010000002,6.13000001,15.25000001,15.35000001,8.17000001,16.33000001,12.570000010000001,7.66000001,5.03000001,10.51000001,16.920000010000003,10.50000001,11.910000010000001,25.690000010000002,7.15000001,5.72000001,14.45000001,7.89000001,16.06000001,11.01000001,10.92000001,17.08000001,25.920000010000003,5.89000001,61.38000001,7.60000001,29.63000001,58.00000001,13.820000010000001
TNFAIP8,76.98000001,128.07000001,209.45000001,119.68000001,75.90000001,174.59000001,138.13000001,91.92000001,219.61000001000002,196.88000001,74.37000001,213.57000001,177.00000001,303.98000001,138.71000001000002,154.82000001,228.30000001000002,392.25000001,182.23000001,138.23000001,135.45000001,240.68000001000001,220.61000001000002,100.30000000999999,113.77000000999999,102.60000000999999,186.44000001,149.90000001,142.92000001,112.67000001,103.58000000999999,417.75000001,88.55000000999999,108.51000001,87.88000000999999,190.85000001,119.35000000999999,109.18000001,154.46000001000002,234.96000001000002,165.75000001,234.07000001,235.48000001,166.16000001,128.71000001000002,270.88000001,142.09000001,236.98000001,235.06000001,207.19000001
PFN2,25.74000001,24.23000001,27.81000001,30.36000001,22.21000001,14.85000001,18.93000001,37.770000010000004,19.620000010000002,14.650000010000001,9.69000001,16.75000001,13.17000001,13.84000001,17.73000001,8.09000001,19.21000001,16.79000001,13.75000001,23.98000001,14.95000001,12.990000010000001,10.900000010000001,20.760000010000002,78.41000000999999,152.74000001000002,12.18000001,12.730000010000001,19.04000001,10.060000010000001,16.72000001,11.220000010000001,18.48000001,11.53000001,27.00000001,31.91000001,25.50000001,13.37000001,35.60000001,38.66000001,41.98000001,17.170000010000003,7.33000001,32.00000001,14.04000001,47.26000001,32.33000001,29.77000001,31.690000010000002,11.160000010000001
PRDX6,516.13000001,168.65000001,173.38000001,213.33000001000002,228.45000001,185.16000001,239.04000001,168.16000001,197.80000001000002,476.38000001,151.77000001000002,207.53000001,251.42000001,154.56000001,198.85000001,294.19000001,187.53000001,365.03000001,192.00000001,226.96000001000002,241.18000001000001,264.00000001,239.32000001,807.20000001,270.54000001,196.53000001,236.74000001000002,204.27000001000002,268.10000001000003,295.79000001,254.95000001,237.84000001,224.18000001000001,852.22000001,341.61000001,194.32000001,222.38000001,283.37000001,196.22000001,245.88000001,159.09000001,239.40000001,244.37000001,247.72000001,233.62000001,281.81000001,206.19000001,299.30000001,284.34000001,207.23000001
LIPH,145.82000001,132.52000001000002,366.57000001,667.18000001,584.26000001,520.05000001,252.34000001,214.09000001,347.44000001,114.19000000999999,290.75000001,414.26000001,323.08000001,216.25000001,249.16000001,368.04000001,158.50000001,106.47000000999999,461.20000001,499.43000001,274.86000001,184.64000001,462.75000001,151.68000001000001,271.66000001000003,376.17000001,419.59000001,331.35000001000003,274.01000001,134.17000001,393.69000001,581.35000001,295.56000001,217.48000001,417.07000001,255.42000001,490.96000001,517.38000001,246.95000001,146.92000001,505.29000001,542.84000001,408.47000001000004,508.27000001,377.58000001,567.23000001,68.15000001,247.56000001,208.22000001,112.29000001
QPCT,19.96000001,36.24000001,15.79000001,18.72000001,13.960000010000002,24.530000010000002,16.30000001,28.95000001,16.39000001,8.27000001,17.120000010000002,7.0600000099999995,23.010000010000002,9.720000010000001,20.93000001,11.710000010000002,11.490000010000001,20.04000001,5.7700000099999995,11.78000001,20.48000001,20.89000001,12.35000001,35.36000001,10.070000010000001,10.76000001,11.00000001,11.570000010000001,22.190000010000002,19.670000010000003,7.92000001,19.36000001,8.09000001,28.23000001,9.210000010000002,12.18000001,26.920000010000003,7.64000001,6.26000001,15.080000010000001,16.39000001,12.080000010000001,28.100000010000002,15.580000010000001,12.61000001,12.210000010000002,33.93000001,26.45000001,33.37000001,6.86000001
COL7A1,27.870000010000002,48.450000010000004,44.58000001,11.26000001,11.36000001,13.240000010000001,8.890000010000001,8.310000010000001,20.83000001,12.570000010000001,4.54000001,52.83000001,7.47000001,12.61000001,22.760000010000002,34.23000001,9.18000001,15.00000001,8.51000001,6.28000001,7.51000001,10.52000001,41.31000001,96.41000000999999,12.01000001,26.08000001,7.8100000099999995,21.940000010000002,5.68000001,32.61000001,14.320000010000001,23.850000010000002,22.68000001,9.85000001,5.88000001,4.7700000099999995,32.73000001,12.54000001,68.02000000999999,7.17000001,23.07000001,48.50000001,15.890000010000001,49.57000001,30.89000001,18.34000001,11.740000010000001,25.74000001,28.75000001,14.150000010000001
TCN2,25.27000001,50.25000001,25.55000001,26.81000001,18.40000001,27.760000010000002,30.010000010000002,19.86000001,67.64000001,69.99000000999999,71.29000001,12.330000010000001,39.91000001,37.590000010000004,25.620000010000002,26.25000001,38.98000001,26.18000001,40.46000001,44.15000001,57.58000001,32.770000010000004,48.03000001,56.17000001,47.76000001,31.46000001,17.08000001,50.19000001,51.57000001,76.33000000999999,79.12000001,10.380000010000002,17.030000010000002,98.83000000999999,31.55000001,57.03000001,20.32000001,66.23000001,58.80000001,72.29000001,23.010000010000002,25.54000001,28.45000001,34.63000001,32.15000001,29.09000001,36.89000001,25.100000010000002,49.98000001,30.22000001
2210409E12RIK,226.44000001,155.38000001,164.64000001,175.48000001,184.83000001000002,131.28000001,212.50000001,176.62000001,176.48000001,112.89000001,224.65000001,148.23000001,143.41000001,169.52000001000002,176.26000001,109.09000001,250.53000001,205.63000001,181.18000001000001,133.16000001,232.38000001,228.67000001,257.35000001000003,177.49000001000002,173.06000001,206.86000001000002,129.16000001,230.19000001,217.37000001,164.05000001000002,181.63000001,150.98000001,227.45000001,214.09000001,133.76000001,169.39000001,150.61000001000002,189.07000001,172.84000001,121.22000000999999,249.33000001000002,158.93000001000001,247.79000001,229.10000001,251.58000001000002,117.28000001,215.54000001,267.92000001,186.00000001,145.00000001
PLEKHA2,707.05000001,1153.5600000099998,1613.5100000099999,1592.5900000099998,1913.64000001,813.84000001,1252.1000000099998,924.79000001,568.73000001,581.8200000100001,920.04000001,1104.0400000099999,1613.71000001,807.70000001,888.22000001,1151.3300000099998,1401.50000001,1441.15000001,2000.71000001,1041.42000001,1271.00000001,549.15000001,871.62000001,349.21000001,604.31000001,848.83000001,886.60000001,817.17000001,778.13000001,1046.5900000099998,654.16000001,1748.5900000099998,882.38000001,541.9400000100001,1226.72000001,554.00000001,626.34000001,1176.5900000099998,789.15000001,1404.91000001,1686.15000001,1772.67000001,1259.75000001,1748.0200000099999,940.76000001,1162.21000001,964.05000001,1183.8500000099998,1074.48000001,831.0700000100001
1700017B05RIK,456.85000001000003,1248.96000001,324.60000001000003,294.77000001,123.59000001,465.21000001,211.68000001000001,192.91000001,479.59000001,689.95000001,316.54000001,528.30000001,228.31000001,676.26000001,183.46000001000002,531.31000001,151.65000001,195.67000001,257.52000001,171.16000001,293.39000001,180.35000001,115.45000001,323.22000001000004,568.59000001,349.05000001,245.04000001,236.17000001,653.33000001,399.24000001,494.00000001,320.90000001,701.48000001,540.54000001,177.82000001,182.60000001,261.15000001,280.23000001,805.84000001,275.46000001,145.26000001,295.45000001,768.91000001,268.61000001,348.30000001,496.06000001,267.30000001,1046.70000001,869.84000001,120.97000000999999
CLIC1,40.87000001,25.55000001,20.02000001,21.80000001,45.67000001,56.72000001,29.920000010000003,17.74000001,32.020000010000004,15.84000001,41.32000001,27.00000001,17.20000001,20.98000001,17.65000001,41.29000001,21.280000010000002,55.58000001,25.34000001,23.030000010000002,18.780000010000002,21.40000001,39.98000001,19.84000001,24.95000001,21.420000010000003,26.89000001,30.16000001,21.29000001,23.50000001,23.34000001,76.79000001,45.41000001,29.05000001,34.26000001,18.280000010000002,23.91000001,37.39000001,34.67000001,19.30000001,25.59000001,35.57000001,37.98000001,26.24000001,26.96000001,24.530000010000002,47.58000001,37.75000001,36.98000001,42.30000001
LOC100045988,97.40000001,41.43000001,26.40000001,39.700000010000004,26.90000001,21.670000010000003,21.58000001,52.450000010000004,27.690000010000002,49.24000001,23.29000001,49.60000001,29.72000001,27.98000001,51.29000001,34.37000001,22.29000001,31.05000001,32.42000001,61.57000001,30.850000010000002,56.200000010000004,27.41000001,107.32000000999999,33.48000001,22.21000001,33.76000001,79.50000001,34.56000001,36.88000001,23.43000001,29.79000001,23.83000001,35.450000010000004,18.02000001,24.90000001,68.04000001,17.77000001,22.18000001,47.00000001,43.07000001,44.05000001,29.45000001,144.07000001,31.30000001,63.48000001,50.28000001,34.29000001,20.45000001,44.37000001
CYP2J9,39.37000001,18.870000010000002,39.57000001,35.36000001,41.97000001,41.11000001,41.86000001,51.75000001,18.65000001,25.41000001,37.05000001,30.920000010000003,32.13000001,26.89000001,24.30000001,38.53000001,23.25000001,55.97000001,29.54000001,27.48000001,52.020000010000004,27.72000001,26.82000001,33.63000001,51.48000001,31.21000001,28.120000010000002,27.34000001,17.600000010000002,27.99000001,32.83000001,52.76000001,31.33000001,48.770000010000004,26.50000001,25.670000010000003,36.83000001,38.80000001,25.46000001,38.21000001,32.78000001,52.23000001,41.71000001,33.520000010000004,43.840000010000004,20.97000001,42.39000001,30.82000001,25.530000010000002,37.89000001
CITED1,49.64000001,168.91000001,96.05000000999999,141.25000001,135.49000001000002,115.82000000999999,76.32000000999999,92.56000001,62.96000001,269.71000001,227.38000001,82.48000001,131.22000001,90.64000001,38.32000001,49.65000001,236.02000001000002,182.62000001,124.70000001,242.54000001,74.81000001,93.10000000999999,50.85000001,91.56000001,88.89000001,160.64000001,35.35000001,83.96000000999999,54.38000001,236.47000001,87.90000001,84.14000001,118.82000000999999,96.81000001,154.55000001000002,58.89000001,44.75000001,80.77000000999999,91.12000001,120.24000000999999,135.97000001,170.14000001,144.53000001,156.81000001,163.53000001,108.15000001,106.14000001,182.73000001,318.66000001000003,30.98000001
CHST8,16.920000010000003,11.490000010000001,16.600000010000002,11.580000010000001,12.62000001,12.820000010000001,12.470000010000001,12.970000010000001,13.86000001,13.060000010000001,14.070000010000001,27.13000001,14.970000010000001,14.990000010000001,14.300000010000002,15.85000001,14.330000010000001,15.330000010000001,16.38000001,56.26000001,20.370000010000002,16.170000010000003,28.760000010000002,12.92000001,24.13000001,8.12000001,10.02000001,22.40000001,24.89000001,17.47000001,34.76000001,15.400000010000001,13.800000010000002,22.98000001,25.40000001,13.00000001,10.740000010000001,13.03000001,13.20000001,13.94000001,45.37000001,19.73000001,16.23000001,21.920000010000003,12.320000010000001,27.940000010000002,14.67000001,21.84000001,20.27000001,12.94000001
GNG10,15.76000001,64.78000001,8.36000001,22.89000001,9.070000010000001,7.16000001,29.760000010000002,8.830000010000001,15.10000001,27.43000001,23.030000010000002,8.59000001,4.45000001,31.780000010000002,4.84000001,22.33000001,19.14000001,18.84000001,17.530000010000002,16.00000001,12.11000001,29.34000001,9.50000001,22.120000010000002,26.68000001,28.31000001,26.90000001,29.27000001,28.870000010000002,29.760000010000002,13.230000010000001,38.07000001,34.53000001,34.90000001,18.61000001,18.420000010000003,20.84000001,19.56000001,4.64000001,20.48000001,45.50000001,33.63000001,18.06000001,25.690000010000002,34.21000001,8.990000010000001,19.45000001,23.08000001,23.32000001,22.72000001
TUBB6,615.49000001,1460.88000001,711.72000001,782.08000001,956.28000001,481.39000001,876.5700000100001,674.40000001,677.00000001,382.45000001,1919.22000001,497.90000001,838.56000001,617.67000001,535.78000001,531.4400000100001,1402.47000001,1384.41000001,904.97000001,592.8200000100001,832.65000001,389.99000001,819.79000001,587.71000001,697.85000001,730.26000001,582.28000001,832.11000001,875.91000001,660.75000001,673.58000001,1192.0700000099998,840.97000001,710.30000001,661.30000001,687.13000001,911.48000001,944.34000001,1160.49000001,754.9400000100001,1072.92000001,814.88000001,993.61000001,573.20000001,1648.5500000099998,913.17000001,1002.45000001,580.5700000100001,617.01000001,468.73000001
IFITM1,281.03000001,280.73000001,225.12000001,507.16000001000003,288.30000001,120.33000000999999,343.76000001,331.12000001,342.82000001,337.91000001000003,341.52000001,311.76000001,161.33000001000002,2033.8700000099998,388.92000001,1003.09000001,567.16000001,167.93000001000001,390.59000001,124.07000000999999,171.79000001,239.99000001000002,338.24000001,323.59000001,315.04000001,324.04000001,511.30000001,487.27000001,261.23000001,373.97000001000004,289.67000001,144.36000001000002,212.42000001,335.07000001,261.08000001,201.97000001,118.32000000999999,525.77000001,389.67000001,1242.0200000099999,149.49000001000002,198.03000001,349.05000001,216.76000001,226.41000001,570.97000001,403.83000001,1156.5800000099998,758.08000001,265.23000001
TRPS1,24.510000010000002,41.36000001,30.370000010000002,17.43000001,32.15000001,20.49000001,32.520000010000004,31.15000001,39.590000010000004,35.200000010000004,76.86000001,45.50000001,39.51000001,44.76000001,77.32000000999999,36.14000001,34.90000001,41.88000001,53.33000001,88.85000000999999,63.200000010000004,59.090000010000004,17.760000010000002,48.98000001,50.94000001,31.38000001,53.13000001,68.35000000999999,68.79000001,87.53000001,27.55000001,33.93000001,66.82000000999999,63.57000001,43.30000001,25.21000001,25.510000010000002,28.47000001,52.75000001,50.11000001,25.84000001,74.68000001,62.98000001,97.28000001,49.64000001,28.100000010000002,47.33000001,60.38000001,52.35000001,49.200000010000004
NAPB,343.45000001,407.51000001,417.91000001000003,210.21000001000002,210.61000001000002,175.31000001,304.80000001,276.21000001,407.02000001,162.67000001,186.55000001000002,299.16000001000003,222.14000001,220.17000001,342.78000001,362.82000001,204.56000001,209.22000001,208.42000001,427.02000001,212.67000001,351.05000001,311.55000001,177.87000001,265.86000001,391.92000001,281.79000001,237.45000001,291.02000001,470.23000001,199.55000001000002,436.00000001,372.70000001,472.30000001,263.00000001,264.92000001,288.13000001,160.97000001,292.64000001,252.94000001,203.53000001,471.44000001,205.44000001,292.52000001,449.19000001,231.07000001,537.80000001,233.01000001,322.49000001,275.67000001
COBL,2.40000001,12.390000010000001,20.13000001,10.42000001,8.42000001,14.080000010000001,9.04000001,10.060000010000001,11.460000010000002,7.94000001,9.76000001,10.460000010000002,7.71000001,8.960000010000002,7.49000001,11.710000010000002,12.310000010000001,8.220000010000001,15.740000010000001,20.18000001,5.48000001,5.04000001,7.47000001,11.480000010000001,14.35000001,10.20000001,17.43000001,11.52000001,8.10000001,7.36000001,13.84000001,12.62000001,4.87000001,17.350000010000002,7.44000001,6.10000001,7.78000001,15.410000010000001,18.73000001,10.130000010000002,19.13000001,21.13000001,8.50000001,5.8100000099999995,4.71000001,6.23000001,14.990000010000001,9.380000010000002,6.50000001,13.460000010000002
CXCL14,177.36000001000002,299.08000001,611.90000001,651.80000001,376.98000001,528.22000001,475.22000001000004,316.75000001,274.44000001,346.59000001,404.74000001,618.02000001,597.02000001,643.67000001,207.58000001000002,722.62000001,427.68000001,397.77000001,785.93000001,296.33000001,443.40000001,260.18000001,289.67000001,88.54000001,387.00000001,418.51000001,554.10000001,294.28000001,141.93000001000001,164.07000001,684.39000001,536.51000001,270.72000001000004,243.67000001,643.55000001,360.80000001,273.77000001,475.04000001,716.29000001,390.63000001,722.09000001,514.16000001,663.47000001,264.44000001,233.78000001,426.39000001,208.17000001,418.25000001,745.48000001,276.73000001
HSPB2,64.56000001,32.78000001,61.58000001,31.95000001,28.08000001,19.33000001,60.86000001,45.87000001,28.41000001,19.48000001,21.84000001,38.08000001,42.92000001,35.22000001,23.70000001,19.190000010000002,56.42000001,46.96000001,37.13000001,68.94000000999999,21.620000010000002,51.67000001,51.26000001,21.11000001,31.61000001,26.260000010000002,30.58000001,30.96000001,61.67000001,28.55000001,53.590000010000004,37.520000010000004,30.690000010000002,16.780000010000002,97.05000000999999,30.81000001,58.39000001,49.48000001,16.530000010000002,39.26000001,41.25000001,54.07000001,65.55000000999999,73.26000001,23.14000001,26.58000001,36.49000001,11.79000001,15.04000001,47.94000001
CARD10,121.82000000999999,48.73000001,133.45000001,76.96000000999999,147.38000001,97.52000000999999,107.28000001,95.19000000999999,79.04000001,93.82000000999999,117.81000001,147.03000001,124.86000001,136.58000001000002,68.17000001,180.92000001,134.68000001000001,187.61000001000002,123.21000000999999,80.30000000999999,132.97000001,99.11000001,100.58000000999999,80.37000001,116.63000000999999,134.30000001000002,91.36000001,160.51000001,100.74000000999999,75.22000000999999,95.00000001,143.81000001,123.14000001,131.88000001,149.12000001,102.86000001,94.79000001,88.22000000999999,131.32000001,144.30000001000002,137.49000001000002,163.34000001,131.37000001,37.63000001,106.93000001,104.19000000999999,128.61000001000002,129.41000001,169.58000001000002,76.78000001
PAN3,105.10000000999999,3.68000001,3.8000000099999998,4.18000001,1711.89000001,15.460000010000002,2.90000001,5.45000001,7.20000001,4.10000001,1172.5400000099999,8.61000001,10.36000001,8.650000010000001,2.22000001,4.59000001,3.85000001,28.82000001,6.48000001,6.14000001,216.54000001,3.62000001,3.98000001,30.34000001,16.00000001,19.61000001,14.00000001,16.30000001,75.86000001,4.79000001,7.44000001,4.44000001,54.840000010000004,190.63000001,205.19000001,98.52000000999999,2262.75000001,3.29000001,8.43000001,6.54000001,2.37000001,4.26000001,5.82000001,238.44000001,4.61000001,8.59000001,19.45000001,5.87000001,5.66000001,50.04000001
PLEKHA4,21.20000001,5.49000001,5.14000001,68.32000000999999,17.15000001,5.09000001,4.43000001,22.91000001,10.85000001,8.25000001,6.69000001,3.5500000099999998,64.37000001,3.48000001,20.030000010000002,11.77000001,6.28000001,19.06000001,3.42000001,13.630000010000002,10.740000010000001,2.47000001,11.10000001,10.560000010000001,10.12000001,9.11000001,22.50000001,19.54000001,9.160000010000001,5.03000001,1.50000001,6.61000001,35.89000001,10.320000010000001,9.660000010000001,6.07000001,3.7800000099999997,117.04000001,48.51000001,12.60000001,14.03000001,8.79000001,13.490000010000001,23.55000001,8.560000010000001,2.5500000099999998,5.71000001,5.76000001,4.55000001,11.43000001
DPP4,86.47000000999999,45.590000010000004,5.34000001,6.63000001,415.49000001,4.44000001,4.35000001,56.33000001,214.69000001,219.67000001,4.30000001,4.84000001,6.55000001,4.84000001,352.44000001,10.550000010000002,42.68000001,134.57000001,466.66000001000003,50.26000001,4.79000001,76.51000001,13.480000010000001,48.69000001,149.94000001,119.11000001,43.78000001,220.43000001000001,264.53000001,131.86000001000002,3.69000001,124.86000001,210.02000001000002,31.15000001,17.280000010000002,450.81000001,402.28000001,4.64000001,4.96000001,14.390000010000001,44.42000001,45.42000001,86.64000001,111.89000001,545.97000001,8.910000010000001,5.30000001,6.58000001,28.97000001,480.28000001
